Provider,PotentialFraud,Fraud,InpatientClaimCount,AvgInpatientReimbursement,TotalInpatientReimbursement,AvgInpatientDeductible,AvgLengthOfStay,OutpatientClaimCount,AvgOutpatientReimbursement,TotalOutpatientReimbursement,AvgOutpatientDeductible,TotalClaimCount,TotalReimbursement,InpatientToOutpatientRatio
PRV54653,No,0,40,9275.0,371000.0,1068.0,5.25,30,224.66666666666666,6740.0,0.0,70,377740.0,1.3333333333333333
PRV54656,No,0,0,0.0,0.0,0.0,0.0,35,325.14285714285717,11380.0,0.8571428571428571,35,11380.0,0.0
PRV54657,No,0,17,16882.352941176472,287000.0,1068.0,3.8823529411764706,29,180.0,5220.0,0.0,46,292220.0,0.5862068965517241
PRV54658,No,0,27,6481.481481481482,175000.0,1068.0,4.0,58,303.1034482758621,17580.0,1.7241379310344827,85,192580.0,0.46551724137931033
PRV54660,No,0,0,0.0,0.0,0.0,0.0,24,212.91666666666666,5110.0,1.25,24,5110.0,0.0
PRV54661,No,0,3,28000.0,84000.0,1068.0,5.666666666666667,16,262.5,4200.0,0.0,19,88200.0,0.1875
PRV54662,No,0,3,5666.666666666667,17000.0,1068.0,4.333333333333333,42,204.52380952380952,8590.0,2.619047619047619,45,25590.0,0.07142857142857142
PRV54664,No,0,0,0.0,0.0,0.0,0.0,2,600.0,1200.0,50.0,2,1200.0,0.0
PRV54666,No,0,1,10000.0,10000.0,1068.0,10.0,4,327.5,1310.0,22.5,5,11310.0,0.25
PRV54667,No,0,8,8075.0,64600.0,1068.0,8.5,157,408.21656050955414,64090.0,1.2738853503184713,165,128690.0,0.050955414012738856
PRV54668,No,0,0,0.0,0.0,0.0,0.0,305,305.08196721311475,93050.0,1.7377049180327868,305,93050.0,0.0
PRV54670,No,0,0,0.0,0.0,0.0,0.0,159,247.61006289308176,39370.0,1.509433962264151,159,39370.0,0.0
PRV54671,No,0,0,0.0,0.0,0.0,0.0,3,306.6666666666667,920.0,0.0,3,920.0,0.0
PRV54672,No,0,0,0.0,0.0,0.0,0.0,10,420.0,4200.0,0.0,10,4200.0,0.0
PRV54673,No,0,1,6000.0,6000.0,0.0,13.0,0,0.0,0.0,0.0,1,6000.0,1.0
PRV54674,No,0,3,9000.0,27000.0,1068.0,10.0,0,0.0,0.0,0.0,3,27000.0,3.0
PRV54675,Yes,1,36,11666.666666666666,420000.0,1068.0,5.194444444444445,0,0.0,0.0,0.0,36,420000.0,36.0
PRV54676,Yes,1,40,9380.0,375200.0,1068.0,5.125,0,0.0,0.0,0.0,40,375200.0,40.0
PRV54677,No,0,0,0.0,0.0,0.0,0.0,27,602.5925925925926,16270.0,4.074074074074074,27,16270.0,0.0
PRV54678,No,0,0,0.0,0.0,0.0,0.0,15,456.6666666666667,6850.0,4.666666666666667,15,6850.0,0.0
PRV54679,No,0,1,7000.0,7000.0,1068.0,5.0,0,0.0,0.0,0.0,1,7000.0,1.0
PRV54680,Yes,1,18,14277.777777777777,257000.0,1068.0,7.277777777777778,0,0.0,0.0,0.0,18,257000.0,18.0
PRV54681,No,0,0,0.0,0.0,0.0,0.0,301,211.9269102990033,63790.0,1.9601328903654485,301,63790.0,0.0
PRV54682,No,0,5,5200.0,26000.0,1068.0,3.4,90,274.3333333333333,24690.0,4.444444444444445,95,50690.0,0.05555555555555555
PRV54683,No,0,0,0.0,0.0,0.0,0.0,462,268.0735930735931,123850.0,2.3376623376623376,462,123850.0,0.0
PRV54684,No,0,0,0.0,0.0,0.0,0.0,133,326.01503759398497,43360.0,1.8045112781954886,133,43360.0,0.0
PRV54685,No,0,0,0.0,0.0,0.0,0.0,145,276.8965517241379,40150.0,1.793103448275862,145,40150.0,0.0
PRV54686,No,0,14,7571.428571428572,106000.0,1068.0,4.142857142857143,143,277.06293706293707,39620.0,3.006993006993007,157,145620.0,0.0979020979020979
PRV54687,No,0,0,0.0,0.0,0.0,0.0,18,521.6666666666666,9390.0,3.888888888888889,18,9390.0,0.0
PRV54688,Yes,1,11,13000.0,143000.0,1068.0,4.0,1021,253.33986287952987,258660.0,3.1537708129285016,1032,401660.0,0.010773751224289911
PRV54689,No,0,0,0.0,0.0,0.0,0.0,20,103.5,2070.0,0.0,20,2070.0,0.0
PRV54690,No,0,0,0.0,0.0,0.0,0.0,840,267.8095238095238,224960.0,2.0952380952380953,840,224960.0,0.0
PRV54691,No,0,7,12000.0,84000.0,1068.0,6.571428571428571,60,238.5,14310.0,10.666666666666666,67,98310.0,0.11666666666666667
PRV54692,Yes,1,48,7729.166666666667,371000.0,1068.0,4.833333333333333,24,203.33333333333334,4880.0,0.0,72,375880.0,2.0
PRV54693,No,0,2,7500.0,15000.0,1068.0,6.5,50,498.6,24930.0,0.0,52,39930.0,0.04
PRV54694,No,0,0,0.0,0.0,0.0,0.0,330,275.030303030303,90760.0,1.303030303030303,330,90760.0,0.0
PRV54695,No,0,0,0.0,0.0,0.0,0.0,53,297.1698113207547,15750.0,4.90566037735849,53,15750.0,0.0
PRV54696,No,0,6,19666.666666666668,118000.0,1068.0,6.833333333333333,65,325.38461538461536,21150.0,6.0,71,139150.0,0.09230769230769231
PRV54697,No,0,1,10000.0,10000.0,1068.0,5.0,7,125.71428571428571,880.0,0.0,8,10880.0,0.14285714285714285
PRV54699,No,0,0,0.0,0.0,0.0,0.0,4,90.0,360.0,25.0,4,360.0,0.0
PRV54701,No,0,0,0.0,0.0,0.0,0.0,6,218.33333333333334,1310.0,0.0,6,1310.0,0.0
PRV54703,No,0,0,0.0,0.0,0.0,0.0,11,60.0,660.0,0.0,11,660.0,0.0
PRV54704,No,0,0,0.0,0.0,0.0,0.0,161,277.70186335403724,44710.0,1.0559006211180124,161,44710.0,0.0
PRV54705,No,0,20,8200.0,164000.0,1068.0,5.85,237,235.18987341772151,55740.0,1.6033755274261603,257,219740.0,0.08438818565400844
PRV54707,No,0,0,0.0,0.0,0.0,0.0,9,142.22222222222223,1280.0,0.0,9,1280.0,0.0
PRV54708,No,0,0,0.0,0.0,0.0,0.0,8,335.0,2680.0,0.0,8,2680.0,0.0
PRV54710,No,0,0,0.0,0.0,0.0,0.0,2,430.0,860.0,0.0,2,860.0,0.0
PRV54711,No,0,0,0.0,0.0,0.0,0.0,2,20.0,40.0,0.0,2,40.0,0.0
PRV54712,No,0,0,0.0,0.0,0.0,0.0,14,532.8571428571429,7460.0,0.0,14,7460.0,0.0
PRV54713,No,0,0,0.0,0.0,0.0,0.0,17,104.11764705882354,1770.0,11.764705882352942,17,1770.0,0.0
PRV54714,No,0,0,0.0,0.0,0.0,0.0,10,248.0,2480.0,0.0,10,2480.0,0.0
PRV54715,No,0,0,0.0,0.0,0.0,0.0,19,362.63157894736844,6890.0,5.2631578947368425,19,6890.0,0.0
PRV54716,No,0,0,0.0,0.0,0.0,0.0,141,278.29787234042556,39240.0,4.822695035460993,141,39240.0,0.0
PRV54717,No,0,0,0.0,0.0,0.0,0.0,3,800.0,2400.0,0.0,3,2400.0,0.0
PRV54718,Yes,1,29,10413.793103448275,302000.0,1068.0,6.137931034482759,0,0.0,0.0,0.0,29,302000.0,29.0
PRV54720,No,0,9,14111.111111111111,127000.0,1068.0,3.888888888888889,0,0.0,0.0,0.0,9,127000.0,9.0
PRV54723,No,0,0,0.0,0.0,0.0,0.0,90,270.55555555555554,24350.0,1.8888888888888888,90,24350.0,0.0
PRV54724,No,0,48,10187.5,489000.0,1068.0,5.9375,23,289.1304347826087,6650.0,3.0434782608695654,71,495650.0,2.0869565217391304
PRV54725,No,0,0,0.0,0.0,0.0,0.0,116,299.13793103448273,34700.0,1.293103448275862,116,34700.0,0.0
PRV54726,No,0,2,13500.0,27000.0,1068.0,6.0,32,196.5625,6290.0,4.6875,34,33290.0,0.0625
PRV54727,No,0,0,0.0,0.0,0.0,0.0,59,411.35593220338984,24270.0,6.271186440677966,59,24270.0,0.0
PRV54728,No,0,2,5000.0,10000.0,1068.0,6.0,9,410.0,3690.0,0.0,11,13690.0,0.2222222222222222
PRV54730,No,0,0,0.0,0.0,0.0,0.0,40,236.25,9450.0,0.0,40,9450.0,0.0
PRV54734,No,0,0,0.0,0.0,0.0,0.0,138,310.6521739130435,42870.0,2.8260869565217392,138,42870.0,0.0
PRV54735,No,0,5,7800.0,39000.0,1068.0,6.8,33,627.5757575757576,20710.0,7.878787878787879,38,59710.0,0.15151515151515152
PRV54737,No,0,13,12384.615384615385,161000.0,1068.0,5.615384615384615,22,386.8181818181818,8510.0,0.0,35,169510.0,0.5909090909090909
PRV54739,Yes,1,45,13288.888888888889,598000.0,1068.0,6.666666666666667,141,245.74468085106383,34650.0,1.9148936170212767,186,632650.0,0.3191489361702128
PRV54741,No,0,0,0.0,0.0,0.0,0.0,177,269.2090395480226,47650.0,5.423728813559322,177,47650.0,0.0
PRV54742,Yes,1,227,10845.374449339208,2461900.0,1068.0,5.6960352422907485,1661,282.739313666466,469630.0,2.22155328115593,1888,2931530.0,0.1366646598434678
PRV54743,Yes,1,7,9857.142857142857,69000.0,1068.0,9.142857142857142,73,253.013698630137,18470.0,1.7808219178082192,80,87470.0,0.0958904109589041
PRV54745,No,0,10,8000.0,80000.0,1068.0,5.4,818,263.7408312958435,215740.0,2.946210268948655,828,295740.0,0.012224938875305624
PRV54747,No,0,0,0.0,0.0,0.0,0.0,21,258.0952380952381,5420.0,7.619047619047619,21,5420.0,0.0
PRV54748,No,0,0,0.0,0.0,0.0,0.0,85,377.7647058823529,32110.0,3.411764705882353,85,32110.0,0.0
PRV54753,No,0,0,0.0,0.0,0.0,0.0,16,486.25,7780.0,0.0,16,7780.0,0.0
PRV54756,No,0,3,3666.6666666666665,11000.0,1068.0,2.3333333333333335,16,399.375,6390.0,3.125,19,17390.0,0.1875
PRV54757,No,0,15,7000.0,105000.0,1068.0,5.2,50,245.8,12290.0,0.4,65,117290.0,0.3
PRV54758,No,0,0,0.0,0.0,0.0,0.0,95,270.42105263157896,25690.0,4.421052631578948,95,25690.0,0.0
PRV54759,No,0,5,6800.0,34000.0,1068.0,4.2,39,285.64102564102564,11140.0,1.0256410256410255,44,45140.0,0.1282051282051282
PRV54760,No,0,24,8083.333333333333,194000.0,1068.0,5.125,7,155.71428571428572,1090.0,0.0,31,195090.0,3.4285714285714284
PRV54761,No,0,0,0.0,0.0,0.0,0.0,822,262.82238442822387,216040.0,2.7858880778588806,822,216040.0,0.0
PRV54763,No,0,0,0.0,0.0,0.0,0.0,34,346.1764705882353,11770.0,0.0,34,11770.0,0.0
PRV54764,No,0,13,11615.384615384615,151000.0,1068.0,5.0,38,291.57894736842104,11080.0,4.7368421052631575,51,162080.0,0.34210526315789475
PRV54765,Yes,1,193,10233.160621761657,1975000.0,1068.0,5.051813471502591,43,337.2093023255814,14500.0,1.8604651162790697,236,1989500.0,4.488372093023256
PRV54767,No,0,7,6714.285714285715,47000.0,1068.0,4.714285714285714,55,274.1818181818182,15080.0,1.4545454545454546,62,62080.0,0.12727272727272726
PRV54768,No,0,7,10285.714285714286,72000.0,1068.0,4.142857142857143,25,296.8,7420.0,2.8,32,79420.0,0.28
PRV54771,Yes,1,12,12583.333333333334,151000.0,1068.0,4.916666666666667,73,281.64383561643837,20560.0,1.2328767123287672,85,171560.0,0.1643835616438356
PRV54772,Yes,1,108,10350.0,1117800.0,1068.0,6.092592592592593,2006,314.81555333998006,631520.0,2.7318045862412763,2114,1749320.0,0.053838484546360914
PRV54773,No,0,10,15600.0,156000.0,1068.0,8.6,24,175.41666666666666,4210.0,8.75,34,160210.0,0.4166666666666667
PRV54774,No,0,5,12000.0,60000.0,1068.0,5.4,483,296.41821946169773,143170.0,2.712215320910973,488,203170.0,0.010351966873706004
PRV54776,No,0,4,6500.0,26000.0,1068.0,2.0,32,232.8125,7450.0,0.0,36,33450.0,0.125
PRV54778,Yes,1,64,8343.75,534000.0,1068.0,5.25,1608,288.65671641791045,464160.0,3.078358208955224,1672,998160.0,0.03980099502487562
PRV54779,No,0,9,12333.333333333334,111000.0,1068.0,5.555555555555555,22,440.0,9680.0,0.0,31,120680.0,0.4090909090909091
PRV54780,No,0,0,0.0,0.0,0.0,0.0,21,235.71428571428572,4950.0,2.380952380952381,21,4950.0,0.0
PRV54781,Yes,1,70,10242.857142857143,717000.0,1068.0,6.771428571428571,134,265.3731343283582,35560.0,2.3134328358208953,204,752560.0,0.5223880597014925
PRV54783,No,0,0,0.0,0.0,0.0,0.0,28,733.2142857142857,20530.0,6.428571428571429,28,20530.0,0.0
PRV54784,No,0,0,0.0,0.0,0.0,0.0,9,168.88888888888889,1520.0,0.0,9,1520.0,0.0
PRV54785,No,0,2,12000.0,24000.0,1068.0,7.0,6,388.3333333333333,2330.0,16.666666666666668,8,26330.0,0.3333333333333333
PRV54786,Yes,1,0,0.0,0.0,0.0,0.0,1316,316.03343465045594,415900.0,2.5835866261398177,1316,415900.0,0.0
PRV54787,No,0,24,11750.0,282000.0,1068.0,4.083333333333333,53,298.49056603773585,15820.0,3.018867924528302,77,297820.0,0.4528301886792453
PRV54789,No,0,3,10000.0,30000.0,1068.0,4.333333333333333,0,0.0,0.0,0.0,3,30000.0,3.0
PRV54790,No,0,0,0.0,0.0,0.0,0.0,8,445.0,3560.0,0.0,8,3560.0,0.0
PRV54792,No,0,0,0.0,0.0,0.0,0.0,22,245.0,5390.0,2.727272727272727,22,5390.0,0.0
PRV54793,No,0,0,0.0,0.0,0.0,0.0,10,382.0,3820.0,0.0,10,3820.0,0.0
PRV54794,No,0,0,0.0,0.0,0.0,0.0,3,150.0,450.0,0.0,3,450.0,0.0
PRV54795,No,0,0,0.0,0.0,0.0,0.0,21,357.6190476190476,7510.0,2.857142857142857,21,7510.0,0.0
PRV54796,No,0,0,0.0,0.0,0.0,0.0,2,850.0,1700.0,0.0,2,1700.0,0.0
PRV54798,No,0,0,0.0,0.0,0.0,0.0,5,58.0,290.0,0.0,5,290.0,0.0
PRV54799,No,0,0,0.0,0.0,0.0,0.0,1,100.0,100.0,0.0,1,100.0,0.0
PRV54800,No,0,0,0.0,0.0,0.0,0.0,2,250.0,500.0,0.0,2,500.0,0.0
PRV54802,No,0,0,0.0,0.0,0.0,0.0,17,104.11764705882354,1770.0,0.0,17,1770.0,0.0
PRV54803,No,0,0,0.0,0.0,0.0,0.0,3,626.6666666666666,1880.0,0.0,3,1880.0,0.0
PRV54805,No,0,0,0.0,0.0,0.0,0.0,5,54.0,270.0,0.0,5,270.0,0.0
PRV54806,No,0,0,0.0,0.0,0.0,0.0,75,177.33333333333334,13300.0,6.8,75,13300.0,0.0
PRV54808,Yes,1,0,0.0,0.0,0.0,0.0,32,473.125,15140.0,3.4375,32,15140.0,0.0
PRV54809,No,0,0,0.0,0.0,0.0,0.0,55,384.90909090909093,21170.0,2.909090909090909,55,21170.0,0.0
PRV54810,No,0,0,0.0,0.0,0.0,0.0,7,542.8571428571429,3800.0,5.714285714285714,7,3800.0,0.0
PRV54812,No,0,12,13000.0,156000.0,1068.0,5.833333333333333,0,0.0,0.0,0.0,12,156000.0,12.0
PRV54813,No,0,0,0.0,0.0,0.0,0.0,1056,284.1193181818182,300030.0,3.484848484848485,1056,300030.0,0.0
PRV54814,No,0,0,0.0,0.0,0.0,0.0,82,253.53658536585365,20790.0,2.5609756097560976,82,20790.0,0.0
PRV54817,No,0,1,7000.0,7000.0,1068.0,19.0,0,0.0,0.0,0.0,1,7000.0,1.0
PRV54818,No,0,5,9200.0,46000.0,1068.0,3.0,0,0.0,0.0,0.0,5,46000.0,5.0
PRV54819,No,0,23,6869.565217391304,158000.0,1068.0,4.739130434782608,2,55.0,110.0,0.0,25,158110.0,11.5
PRV54820,No,0,1,12000.0,12000.0,1068.0,2.0,0,0.0,0.0,0.0,1,12000.0,1.0
PRV54821,No,0,6,5666.666666666667,34000.0,1068.0,5.333333333333333,0,0.0,0.0,0.0,6,34000.0,6.0
PRV54822,Yes,1,15,8666.666666666666,130000.0,1068.0,6.533333333333333,0,0.0,0.0,0.0,15,130000.0,15.0
PRV54824,No,0,10,10000.0,100000.0,1068.0,6.5,0,0.0,0.0,0.0,10,100000.0,10.0
PRV54827,No,0,0,0.0,0.0,0.0,0.0,17,151.1764705882353,2570.0,0.0,17,2570.0,0.0
PRV54828,Yes,1,3,29333.333333333332,88000.0,1068.0,13.666666666666666,57,414.2105263157895,23610.0,3.1578947368421053,60,111610.0,0.05263157894736842
PRV54829,No,0,0,0.0,0.0,0.0,0.0,75,281.8666666666667,21140.0,2.6666666666666665,75,21140.0,0.0
PRV54830,No,0,1,13000.0,13000.0,1068.0,8.0,10,81.0,810.0,0.0,11,13810.0,0.1
PRV54831,No,0,4,7750.0,31000.0,1068.0,3.5,13,233.84615384615384,3040.0,0.0,17,34040.0,0.3076923076923077
PRV54832,Yes,1,5,17200.0,86000.0,1068.0,3.8,55,168.0,9240.0,2.0,60,95240.0,0.09090909090909091
PRV54833,No,0,0,0.0,0.0,0.0,0.0,88,215.9090909090909,19000.0,3.8636363636363638,88,19000.0,0.0
PRV54834,No,0,6,9500.0,57000.0,1068.0,2.5,10,230.0,2300.0,20.0,16,59300.0,0.6
PRV54836,No,0,0,0.0,0.0,0.0,0.0,8,425.0,3400.0,3.75,8,3400.0,0.0
PRV54837,Yes,1,0,0.0,0.0,0.0,0.0,1843,284.35160065111234,524060.0,3.038524145415084,1843,524060.0,0.0
PRV54838,No,0,0,0.0,0.0,0.0,0.0,58,186.20689655172413,10800.0,2.9310344827586206,58,10800.0,0.0
PRV54840,No,0,0,0.0,0.0,0.0,0.0,26,250.76923076923077,6520.0,0.0,26,6520.0,0.0
PRV54841,No,0,3,16666.666666666668,50000.0,1068.0,3.0,3,83.33333333333333,250.0,0.0,6,50250.0,1.0
PRV54842,No,0,3,5666.666666666667,17000.0,1068.0,3.3333333333333335,127,357.6377952755906,45420.0,2.5984251968503935,130,62420.0,0.023622047244094488
PRV54845,Yes,1,8,12000.0,96000.0,1068.0,8.0,33,129.6969696969697,4280.0,10.303030303030303,41,100280.0,0.24242424242424243
PRV54846,No,0,7,14285.714285714286,100000.0,1068.0,3.7142857142857144,33,179.6969696969697,5930.0,1.8181818181818181,40,105930.0,0.21212121212121213
PRV54847,No,0,10,6550.0,65500.0,1068.0,6.4,286,219.23076923076923,62700.0,4.475524475524476,296,128200.0,0.03496503496503497
PRV54848,No,0,24,9958.333333333334,239000.0,1068.0,7.916666666666667,4,67.5,270.0,50.0,28,239270.0,6.0
PRV54849,No,0,0,0.0,0.0,0.0,0.0,12,132.5,1590.0,0.0,12,1590.0,0.0
PRV54852,No,0,0,0.0,0.0,0.0,0.0,180,285.6666666666667,51420.0,2.5,180,51420.0,0.0
PRV54854,No,0,0,0.0,0.0,0.0,0.0,131,302.7480916030534,39660.0,3.3587786259541983,131,39660.0,0.0
PRV54855,No,0,0,0.0,0.0,0.0,0.0,212,268.5377358490566,56930.0,2.311320754716981,212,56930.0,0.0
PRV54856,No,0,0,0.0,0.0,0.0,0.0,1,40.0,40.0,0.0,1,40.0,0.0
PRV54859,No,0,0,0.0,0.0,0.0,0.0,25,490.0,12250.0,11.2,25,12250.0,0.0
PRV54860,No,0,0,0.0,0.0,0.0,0.0,21,670.4761904761905,14080.0,13.333333333333334,21,14080.0,0.0
PRV54861,No,0,0,0.0,0.0,0.0,0.0,43,150.0,6450.0,4.186046511627907,43,6450.0,0.0
PRV54862,No,0,0,0.0,0.0,0.0,0.0,7,504.2857142857143,3530.0,0.0,7,3530.0,0.0
PRV54863,No,0,0,0.0,0.0,0.0,0.0,6,190.0,1140.0,0.0,6,1140.0,0.0
PRV54864,No,0,0,0.0,0.0,0.0,0.0,5,172.0,860.0,0.0,5,860.0,0.0
PRV54865,No,0,0,0.0,0.0,0.0,0.0,6,101.66666666666667,610.0,8.333333333333334,6,610.0,0.0
PRV54866,No,0,0,0.0,0.0,0.0,0.0,2,20.0,40.0,45.0,2,40.0,0.0
PRV54867,No,0,0,0.0,0.0,0.0,0.0,3,1183.3333333333333,3550.0,6.666666666666667,3,3550.0,0.0
PRV54868,No,0,0,0.0,0.0,0.0,0.0,105,240.1904761904762,25220.0,2.4761904761904763,105,25220.0,0.0
PRV54869,No,0,0,0.0,0.0,0.0,0.0,8,118.75,950.0,0.0,8,950.0,0.0
PRV54870,No,0,0,0.0,0.0,0.0,0.0,8,135.0,1080.0,0.0,8,1080.0,0.0
PRV54871,No,0,0,0.0,0.0,0.0,0.0,10,326.0,3260.0,0.0,10,3260.0,0.0
PRV54873,No,0,0,0.0,0.0,0.0,0.0,8,52.5,420.0,0.0,8,420.0,0.0
PRV54875,Yes,1,20,8600.0,172000.0,1068.0,9.15,0,0.0,0.0,0.0,20,172000.0,20.0
PRV54876,Yes,1,3,19333.333333333332,58000.0,1068.0,10.666666666666666,0,0.0,0.0,0.0,3,58000.0,3.0
PRV54877,No,0,0,0.0,0.0,0.0,0.0,70,375.57142857142856,26290.0,2.5714285714285716,70,26290.0,0.0
PRV54878,No,0,1,5000.0,5000.0,1068.0,1.0,15,282.6666666666667,4240.0,6.0,16,9240.0,0.06666666666666667
PRV54879,Yes,1,59,9920.338983050848,585300.0,1068.0,5.220338983050848,185,288.7567567567568,53420.0,2.27027027027027,244,638720.0,0.31891891891891894
PRV54881,No,0,32,9062.5,290000.0,1068.0,5.875,6,635.0,3810.0,0.0,38,293810.0,5.333333333333333
PRV54882,Yes,1,31,9838.709677419354,305000.0,1068.0,6.516129032258065,221,274.57013574660635,60680.0,3.484162895927602,252,365680.0,0.14027149321266968
PRV54883,No,0,1,13000.0,13000.0,1068.0,7.0,0,0.0,0.0,0.0,1,13000.0,1.0
PRV54885,No,0,36,9722.222222222223,350000.0,1068.0,6.694444444444445,280,219.28571428571428,61400.0,1.5,316,411400.0,0.12857142857142856
PRV54886,No,0,0,0.0,0.0,0.0,0.0,9,882.2222222222222,7940.0,0.0,9,7940.0,0.0
PRV54887,No,0,0,0.0,0.0,0.0,0.0,143,341.1188811188811,48780.0,3.006993006993007,143,48780.0,0.0
PRV54888,No,0,0,0.0,0.0,0.0,0.0,413,292.6876513317191,120880.0,1.7191283292978208,413,120880.0,0.0
PRV54889,No,0,6,12333.333333333334,74000.0,1068.0,5.0,49,256.734693877551,12580.0,0.6122448979591837,55,86580.0,0.12244897959183673
PRV54890,No,0,4,14500.0,58000.0,1068.0,8.75,73,223.56164383561645,16320.0,5.47945205479452,77,74320.0,0.0547945205479452
PRV54891,No,0,6,12000.0,72000.0,1068.0,4.0,44,258.6363636363636,11380.0,2.727272727272727,50,83380.0,0.13636363636363635
PRV54892,No,0,0,0.0,0.0,0.0,0.0,49,217.75510204081633,10670.0,0.0,49,10670.0,0.0
PRV54893,No,0,0,0.0,0.0,0.0,0.0,8,228.75,1830.0,0.0,8,1830.0,0.0
PRV54894,Yes,1,137,12618.248175182482,1728700.0,1068.0,6.700729927007299,91,278.68131868131866,25360.0,1.098901098901099,228,1754060.0,1.5054945054945055
PRV54895,Yes,1,3,17666.666666666668,53000.0,1068.0,9.666666666666666,3433,292.63326536556946,1004610.0,3.425575298572677,3436,1057610.0,0.000873871249635887
PRV54896,Yes,1,56,10553.57142857143,591000.0,1068.0,5.785714285714286,103,251.06796116504853,25860.0,6.699029126213592,159,616860.0,0.5436893203883495
PRV54898,No,0,9,8000.0,72000.0,1068.0,5.444444444444445,0,0.0,0.0,0.0,9,72000.0,9.0
PRV54900,No,0,0,0.0,0.0,0.0,0.0,14,249.28571428571428,3490.0,7.142857142857143,14,3490.0,0.0
PRV54901,No,0,8,12000.0,96000.0,1068.0,3.75,17,468.2352941176471,7960.0,5.882352941176471,25,103960.0,0.47058823529411764
PRV54902,No,0,1,5000.0,5000.0,1068.0,2.0,15,322.6666666666667,4840.0,0.0,16,9840.0,0.06666666666666667
PRV54903,No,0,7,8142.857142857143,57000.0,1068.0,2.142857142857143,0,0.0,0.0,0.0,7,57000.0,7.0
PRV54904,No,0,0,0.0,0.0,0.0,0.0,19,419.4736842105263,7970.0,5.2631578947368425,19,7970.0,0.0
PRV54905,No,0,4,10000.0,40000.0,1068.0,3.5,145,273.2413793103448,39620.0,2.6206896551724137,149,79620.0,0.027586206896551724
PRV54906,No,0,8,15000.0,120000.0,1068.0,6.625,14,510.7142857142857,7150.0,0.0,22,127150.0,0.5714285714285714
PRV54907,No,0,0,0.0,0.0,0.0,0.0,170,352.47058823529414,59920.0,3.0588235294117645,170,59920.0,0.0
PRV54908,No,0,0,0.0,0.0,0.0,0.0,115,297.6521739130435,34230.0,0.8695652173913043,115,34230.0,0.0
PRV54909,No,0,8,10625.0,85000.0,1068.0,6.625,19,255.78947368421052,4860.0,0.0,27,89860.0,0.42105263157894735
PRV54910,No,0,3,6666.666666666667,20000.0,1068.0,2.3333333333333335,212,287.1698113207547,60880.0,0.5188679245283019,215,80880.0,0.014150943396226415
PRV54911,No,0,0,0.0,0.0,0.0,0.0,85,300.2352941176471,25520.0,3.176470588235294,85,25520.0,0.0
PRV54914,No,0,14,7785.714285714285,109000.0,1068.0,6.071428571428571,388,267.86082474226805,103930.0,3.1443298969072164,402,212930.0,0.03608247422680412
PRV54916,No,0,16,10312.5,165000.0,1068.0,7.5625,91,206.04395604395606,18750.0,2.857142857142857,107,183750.0,0.17582417582417584
PRV54917,No,0,15,7266.666666666667,109000.0,1068.0,5.866666666666666,22,156.8181818181818,3450.0,0.45454545454545453,37,112450.0,0.6818181818181818
PRV54918,Yes,1,70,11900.0,833000.0,1068.0,5.085714285714285,95,440.63157894736844,41860.0,2.526315789473684,165,874860.0,0.7368421052631579
PRV54919,No,0,4,7000.0,28000.0,1068.0,2.0,174,222.816091954023,38770.0,0.7471264367816092,178,66770.0,0.022988505747126436
PRV54923,No,0,0,0.0,0.0,0.0,0.0,79,384.8101265822785,30400.0,0.25316455696202533,79,30400.0,0.0
PRV54924,No,0,20,11300.0,226000.0,1068.0,5.85,152,290.92105263157896,44220.0,3.4210526315789473,172,270220.0,0.13157894736842105
PRV54925,Yes,1,39,11692.307692307691,456000.0,1068.0,4.871794871794871,83,275.5421686746988,22870.0,1.8072289156626506,122,478870.0,0.46987951807228917
PRV54926,No,0,8,9500.0,76000.0,1068.0,5.875,39,246.66666666666666,9620.0,1.794871794871795,47,85620.0,0.20512820512820512
PRV54927,No,0,0,0.0,0.0,0.0,0.0,102,221.5686274509804,22600.0,0.49019607843137253,102,22600.0,0.0
PRV54929,Yes,1,15,12800.0,192000.0,1068.0,7.0,11,511.8181818181818,5630.0,0.0,26,197630.0,1.3636363636363635
PRV54930,No,0,5,5200.0,26000.0,1068.0,3.8,206,328.00970873786406,67570.0,4.757281553398058,211,93570.0,0.024271844660194174
PRV54931,Yes,1,23,9956.521739130434,229000.0,1068.0,8.869565217391305,28,233.57142857142858,6540.0,0.0,51,235540.0,0.8214285714285714
PRV54932,No,0,1,2000.0,2000.0,0.0,5.0,58,330.3448275862069,19160.0,2.9310344827586206,59,21160.0,0.017241379310344827
PRV54933,Yes,1,29,9206.896551724138,267000.0,1068.0,5.827586206896552,35,177.14285714285714,6200.0,3.7142857142857144,64,273200.0,0.8285714285714286
PRV54934,No,0,18,9444.444444444445,170000.0,1068.0,4.944444444444445,53,168.49056603773585,8930.0,2.830188679245283,71,178930.0,0.33962264150943394
PRV54935,No,0,3,1000.0,3000.0,1068.0,3.3333333333333335,86,235.46511627906978,20250.0,3.7209302325581395,89,23250.0,0.03488372093023256
PRV54936,Yes,1,129,8568.992248062015,1105400.0,1068.0,5.75968992248062,90,259.22222222222223,23330.0,2.5555555555555554,219,1128730.0,1.4333333333333333
PRV54937,No,0,3,8333.333333333334,25000.0,1068.0,3.3333333333333335,33,341.2121212121212,11260.0,2.121212121212121,36,36260.0,0.09090909090909091
